EmpId,EmpCounty
5610,Comoros
5611,Angola
5612,Angola
5613,St.Pierre
5614,Somalia
5615,French S. Territories
5616,Zambia
5617,Finland
5618,Tonga
5619,Kuwait
5620,Philippines
5621,Faroe Islands
5622,Greece
5623,Paraguay
5624,Vatican City State
5625,Pitcairn
5626,United States
5627,Belgium
5628,Macedonia
5629,St Vincent/Grenadines
5630,China
5631,Bulgaria
5632,Aruba
5633,Italy
5634,Gabon
5635,Colombia
5636,New Zealand
5637,Nigeria
5638,Nepal
5639,Croatia
5640,Argentina
5641,Korea (North)
5642,Maldives
5643,Palau
5644,Jordan
5645,Lithuania
5646,Madagascar
5647,Bosnia And Herzegowina
5648,Maldives
5649,Finland
5650,Cape Verde
5651,Anguilla
5652,Suriname
5653,Iraq
5654,Korea (South)
5655,Cuba
5656,French S. Territories
5657,Haiti
5658,Slovenia
5659,Finland
5660,Portugal
5661,Romania
5662,Christmas Island
5663,St Vincent/Grenadines
5664,Nauru
5665,Brunei Darussalam
5666,Zambia
5667,Andorra
5668,Hong Kong
5669,Portugal
5670,Russian Federation
5671,Panama
5672,Bermuda
5673,Latvia
5674,Grenada
5675,Guyana
5676,Guyana
5677,Turkey
5678,Vatican City State
5679,Uganda
5680,Comoros
5681,French Guiana
5682,Austria
5683,Ecuador
5684,Morocco
5685,Chad
5686,Thailand
5687,Bermuda
5688,Angola
5689,Sierra Leone
5690,Kiribati
5691,Sierra Leone
5692,France
5693,New Zealand
5694,Mozambique
5695,Cote D`ivoire
5696,Israel
5697,Cameroon
5698,Iran
5699,Italy
5700,Central African Rep
5701,Madagascar
5702,French Guiana
5703,Saudi Arabia
5704,Swaziland
5705,Germany
5706,Venezuela
5707,India
5708,Bouvet Island
5709,Guinea-bissau
5710,Virgin Islands (British)
5711,Cook Islands
5712,Trinidad And Tobago
5713,Hungary
5714,Angola
5715,Singapore
5716,Australia
5717,Vanuatu
5718,Togo
5719,Saint Lucia
5720,Palau
5721,Bulgaria
5722,El Salvador
5723,St Vincent/Grenadines
5724,Botswana
5725,Russian Federation
5726,Costa Rica
5727,Philippines
5728,Tajikistan
5729,Egypt
5730,Montserrat
5731,Sudan
5732,Djibouti
5733,Guyana
5734,Hong Kong
5735,Switzerland
5736,Yugoslavia
5737,United Kingdom
5738,Lebanon
5739,St.Pierre
5740,Ireland
5741,Sao Tome
5742,Niue
5743,Sierra Leone
5744,American Samoa
5745,Sao Tome
5746,Luxembourg
5747,Belize
5748,Micronesia
5749,Egypt
5750,Trinidad And Tobago
5751,Myanmar
5752,Yugoslavia
5753,New Caledonia
5754,Kiribati
5755,Virgin Islands (British)
5756,Puerto Rico
5757,Singapore
5758,Mongolia
5759,Singapore
5760,Armenia
5761,Antigua And Barbuda
5762,Bangladesh
5763,Pitcairn
5764,Saint Kitts And Nevis
5765,Netherlands Antilles
5766,Tanzania
5767,Tokelau
5768,Germany
5769,Switzerland
5770,United Arab Emirates
5771,Bahrain
5772,Korea (South)
5773,Viet Nam
5774,Ghana
5775,Belgium
5776,Solomon Islands
5777,Czech Republic
5778,Albania
5779,Burundi
5780,Indonesia
5781,San Marino
5782,Senegal
5783,Samoa
5784,Maldives
5785,Pakistan
5786,Kyrgyzstan
5787,Latvia
5788,Luxembourg
5789,Ukraine
5790,United Kingdom
5791,Tunisia
5792,Luxembourg
5793,Reunion
5794,Iceland
5795,Uganda
5796,Morocco
5797,Afghanistan
5798,Ireland
5799,Malaysia
5800,Fiji
5801,Liechtenstein
5802,Cyprus
5803,Zambia
5804,Gambia
5805,Belarus
5806,El Salvador
5807,Liechtenstein
5808,Estonia
5809,Antarctica
5810,Switzerland
5811,Bermuda
5812,Slovakia
5813,Viet Nam
5814,Trinidad And Tobago
5815,Mauritius
5816,Macau
5817,Puerto Rico
5818,India
5819,Reunion
5820,Botswana
5821,Finland
5822,Cayman Islands
5823,Guatemala
5824,Uganda
5825,Lesotho
5826,China
5827,Hong Kong
5828,Ethiopia
5829,Virgin Islands (U.S.)
5830,China
5831,Portugal
5832,Sudan
5833,Guadeloupe
5834,Senegal
5835,Sri Lanka
5836,Sao Tome
5837,Syrian Arab Republic
5838,Guam
5839,Portugal
5840,Suriname
5841,Guatemala
5842,Cocos Islands
5843,Norway
5844,Nauru
5845,Mozambique
5846,Virgin Islands (British)
5847,Tanzania
5848,Andorra
5849,China
5850,Ecuador
5851,Barbados
5852,Liberia
5853,French Guiana
5854,Sweden
5855,Pitcairn
5856,Micronesia
5857,Finland
5858,San Marino
5859,Korea (North)
5860,Iraq
5861,Bangladesh
5862,Liechtenstein
5863,Slovenia
5864,Korea (South)
5865,Egypt
5866,Tuvalu
5867,Greece
5868,Nauru
5869,Cyprus
5870,Equatorial Guinea
5871,Estonia
5872,Marshall Islands
5873,Oman
5874,Hungary
5875,Norway
5876,Argentina
5877,Yemen
5878,Bahamas
5879,United States
5880,Belgium
5881,Japan
5882,Indonesia
5883,Maldives
5884,Burkina Faso
5885,Sweden
5886,Peru
5887,Tokelau
5888,Aruba
5889,Korea (South)
5890,Suriname
5891,Romania
5892,Samoa
5893,Comoros
5894,Nicaragua
5895,Equatorial Guinea
5896,Greenland
5897,Brunei Darussalam
5898,Latvia
5899,China
5900,Suriname
5901,Micronesia
5902,Swaziland
5903,Uganda
5904,Mayotte
5905,Switzerland
5906,Cambodia
5907,Mayotte
5908,Rwanda
5909,Taiwan
5910,Denmark
5911,Benin
5912,Norway
5913,China
5914,Guinea
5915,Ethiopia
5916,Yugoslavia
5917,Qatar
5918,Mongolia
5919,Switzerland
5920,Finland
5921,Iran
5922,Congo
5923,Mali
5924,Bulgaria
5925,Japan
5926,French Guiana
5927,Kuwait
5928,Honduras
5929,Tanzania
5930,France
5931,Yugoslavia
5932,French S. Territories
5933,Afghanistan
5934,Canada
5935,Uzbekistan
5936,Iran
5937,Bangladesh
5938,Niue
5939,Luxembourg
5940,Netherlands
5941,Greenland
5942,United Kingdom
5943,Niger
5944,Liechtenstein
5945,Puerto Rico
5946,Ukraine
5947,Tonga
5948,Burundi
5949,Mexico
5950,Peru
5951,Haiti
5952,Djibouti
5953,Panama
5954,Luxembourg
5955,French Guiana
5956,Congo
5957,Korea (South)
5958,Cape Verde
5959,Netherlands Antilles
5960,Northern Mariana Islands
5961,Kyrgyzstan
5962,Guyana
5963,Reunion
5964,Montserrat
5965,Estonia
5966,Chad
5967,Sierra Leone
5968,Bosnia And Herzegowina
5969,Northern Mariana Islands
5970,Bahamas
5971,Martinique
5972,Georgia
5973,Cote D`ivoire
5974,Dominican Republic
5975,Antarctica
5976,Guinea
5977,Guadeloupe
5978,Northern Mariana Islands
5979,Costa Rica
5980,Anguilla
5981,Mauritania
5982,St. Helena
5983,Bouvet Island
5984,Gambia
5985,United States
5986,El Salvador
5987,Czech Republic
5988,French Guiana
5989,Slovenia
5990,Palau
5991,Gambia
5992,Costa Rica
5993,Palau
5994,Nicaragua
5995,Aruba
5996,Andorra
5997,Madagascar
5998,Canada
5999,Korea (North)
6000,Tunisia
6001,Turkey
6002,Cape Verde
6003,Equatorial Guinea
6004,Armenia
6005,Bahrain
6006,Turkmenistan
6007,Turkey
6008,Tajikistan
6009,Eritrea
6010,Martinique
6011,Nigeria
6012,San Marino
6013,Suriname
6014,Ethiopia
6015,Cuba
6016,Nicaragua
6017,Bulgaria
6018,Malta
6019,Oman
6020,Algeria
6021,Zambia
6022,El Salvador
6023,Belize
6024,Cote D`ivoire
6025,Equatorial Guinea
6026,Zaire
6027,Luxembourg
6028,Oman
6029,Lithuania
6030,France
6031,Mexico
6032,Guinea-bissau
6033,Denmark
6034,Djibouti
6035,Mauritania
6036,Cyprus
6037,Bermuda
6038,Cocos Islands
6039,Libya
6040,Netherlands
6041,Burundi
6042,Germany
6043,Virgin Islands (British)
6044,Morocco
6045,Jamaica
6046,Guatemala
6047,Hong Kong
6048,Mali
6049,Greenland
6050,Christmas Island
6051,Burundi
6052,San Marino
6053,Guyana
6054,Bouvet Island
6055,Grenada
6056,Bolivia
6057,Sweden
6058,French Guiana
6059,Bahrain
6060,Libya
6061,Honduras
6062,Seychelles
6063,Guam
6064,Pitcairn
6065,Vanuatu
6066,Sweden
6067,Somalia
6068,Sri Lanka
6069,Vatican City State
6070,Yemen
6071,Portugal
6072,Kenya
6073,Tanzania
6074,Australia
6075,United Kingdom
6076,Turkmenistan
6077,Eritrea
6078,French Polynesia
6079,Zimbabwe
6080,Maldives
6081,Portugal
6082,Bosnia And Herzegowina
6083,Anguilla
6084,Venezuela
6085,Sudan
6086,Monaco
6087,Brazil
6088,Oman
6089,Cocos Islands
6090,Central African Rep
6091,Mali
6092,Taiwan
6093,Cuba
6094,Yemen
6095,Thailand
6096,French Guiana
6097,Tunisia
6098,Iran
6099,Latvia
6100,Slovakia
6101,Lithuania
6102,Angola
6103,French Guiana
6104,Niger
6105,Laos
6106,Poland
6107,Equatorial Guinea
6108,Ukraine
6109,Kazakhstan
6110,Korea (South)
6111,Nepal
6112,Netherlands Antilles
6113,Kenya
6114,Sao Tome
6115,Sao Tome
6116,Virgin Islands (U.S.)
6117,Oman
6118,St.Pierre
6119,Tonga
6120,Italy
6121,Spain
6122,Colombia
6123,Finland
6124,China
6125,Korea (South)
6126,Greece
6127,Kenya
6128,Cuba
6129,Christmas Island
6130,Macau
6131,French Polynesia
6132,Sierra Leone
6133,Solomon Islands
6134,Hong Kong
6135,Belarus
6136,Zambia
6137,Denmark
6138,Nicaragua
6139,Tonga
6140,Malaysia
6141,Gibraltar
6142,Uzbekistan
6143,American Samoa
6144,Marshall Islands
6145,Venezuela
6146,Antigua And Barbuda
6147,Slovakia
6148,Taiwan
6149,St.Pierre
6150,Benin
6151,Guam
6152,St Vincent/Grenadines
6153,Tonga
6154,American Samoa
6155,Australia
6156,Djibouti
6157,Congo
6158,Barbados
6159,Indonesia
6160,Uruguay
6161,Germany
6162,Brunei Darussalam
6163,Kyrgyzstan
6164,Senegal
6165,Sierra Leone
6166,Netherlands Antilles
6167,Honduras
6168,Christmas Island
6169,New Zealand
6170,Uganda
6171,Netherlands
6172,Thailand
6173,Sudan
6174,Marshall Islands
6175,El Salvador
6176,Macedonia
6177,Malaysia
6178,Chad
6179,Gibraltar
6180,Zimbabwe
6181,Croatia
6182,Aruba
6183,Iraq
6184,Cameroon
6185,Barbados
6186,Burundi
6187,Mauritania
6188,Cote D`ivoire
6189,Costa Rica
6190,Dominica
6191,Cape Verde
6192,Virgin Islands (U.S.)
6193,Greece
6194,El Salvador
6195,Bangladesh
6196,Tanzania
6197,Zambia
6198,Iceland
6199,Laos
6200,Palau
6201,San Marino
6202,Indonesia
6203,Jamaica
6204,New Caledonia
6205,Cameroon
6206,New Zealand
6207,Gabon
6208,Brunei Darussalam
6209,Guatemala
6210,Algeria
6211,Angola
6212,Philippines
6213,Guinea-bissau
6214,Cyprus
6215,Uganda
6216,Germany
6217,Uganda
6218,Venezuela
6219,Ethiopia
6220,Sudan
6221,Grenada
6222,Tunisia
6223,Mozambique
6224,Denmark
6225,Bouvet Island
6226,Cayman Islands
6227,French S. Territories
6228,Libya
6229,Romania
6230,Christmas Island
6231,American Samoa
6232,Saint Lucia
6233,New Zealand
6234,Thailand
6235,Cape Verde
6236,Dominica
6237,Trinidad And Tobago
6238,St. Helena
6239,Anguilla
6240,Colombia
6241,Grenada
6242,Azerbaijan
6243,St. Helena
6244,Rwanda
6245,Cambodia
6246,Pitcairn
6247,Albania
6248,Hungary
6249,Djibouti
6250,Malaysia
6251,Brunei Darussalam
6252,Dominican Republic
6253,Kiribati
6254,Turkey
6255,Tanzania
6256,Cayman Islands
6257,Cameroon
6258,New Caledonia
6259,Ghana
6260,French Guiana
6261,Jamaica
6262,Jordan
6263,Virgin Islands (British)
6264,Kiribati
6265,Virgin Islands (British)
6266,Zambia
6267,Switzerland
6268,Norway
6269,Malaysia
6270,New Zealand
6271,Samoa
6272,Cameroon
6273,Gibraltar
6274,Gabon
6275,Puerto Rico
6276,Ukraine
6277,Iraq
6278,Indonesia
6279,Sudan
6280,Czech Republic
6281,Jamaica
6282,St.Pierre
6283,Macedonia
6284,Cambodia
6285,Mongolia
6286,Botswana
6287,Latvia
6288,Central African Rep
6289,Mauritania
6290,Zaire
6291,Mongolia
6292,Suriname
6293,Uganda
6294,Korea (South)
6295,Tokelau
6296,Mexico
6297,Singapore
6298,Nicaragua
6299,Colombia
6300,Kazakhstan
6301,Tuvalu
6302,Cote D`ivoire
6303,Macedonia
6304,Germany
6305,Kiribati
6306,Antarctica
6307,France
6308,Guyana
6309,Guatemala
6310,Reunion
6311,Greece
6312,Angola
6313,Liberia
6314,Thailand
6315,Christmas Island
6316,Benin
6317,Argentina
6318,Viet Nam
6319,Bhutan
6320,Guinea
6321,Albania
6322,Laos
6323,Suriname
6324,Belize
6325,St.Pierre
6326,Tuvalu
6327,Dominican Republic
6328,Greenland
6329,El Salvador
6330,Turkmenistan
6331,Czech Republic
6332,Saudi Arabia
6333,Bosnia And Herzegowina
6334,Viet Nam
6335,Finland
6336,South Africa
6337,Haiti
6338,Christmas Island
6339,Tunisia
6340,Mozambique
6341,Guinea-bissau
6342,Togo
6343,Senegal
6344,Tokelau
6345,Mayotte
6346,Sudan
6347,Laos
6348,Turkey
6349,Benin
6350,St.Pierre
6351,Anguilla
6352,Central African Rep
6353,Pitcairn
6354,Guinea
6355,Bosnia And Herzegowina
6356,Brunei Darussalam
6357,Somalia
6358,Philippines
6359,French Guiana
6360,Indonesia
6361,Uzbekistan
6362,Somalia
6363,Pitcairn
6364,Slovakia
6365,St. Helena
6366,Denmark
6367,France
6368,Guinea
6369,China
6370,Sao Tome
6371,Northern Mariana Islands
6372,Sweden
6373,Kuwait
6374,Mayotte
6375,Australia
6376,Burundi
6377,Mozambique
6378,Viet Nam
6379,Guyana
6380,Saint Kitts And Nevis
6381,Somalia
6382,Armenia
6383,Virgin Islands (British)
6384,Ethiopia
6385,Portugal
6386,Angola
6387,Algeria
6388,New Caledonia
6389,Japan
6390,Niue
6391,Myanmar
6392,France
6393,Brazil
6394,Iceland
6395,Slovenia
6396,French Polynesia
6397,Comoros
6398,French Polynesia
6399,Equatorial Guinea
6400,Guinea
6401,Comoros
6402,Syrian Arab Republic
6403,Nauru
6404,Mauritania
6405,Russian Federation
6406,Zaire
6407,Guinea-bissau
6408,Italy
6409,Taiwan
6410,Ecuador
6411,Marshall Islands
6412,Peru
6413,Zimbabwe
6414,Afghanistan
6415,Cuba
6416,Malawi
6417,Sierra Leone
6418,India
6419,Namibia
6420,Greece
6421,Thailand
6422,Italy
6423,Finland
6424,Canada
6425,Denmark
6426,Korea (South)
6427,Laos
6428,Brunei Darussalam
6429,Canada
6430,Pitcairn
6431,Vanuatu
6432,Guinea-bissau
6433,Vanuatu
6434,United States
6435,St.Pierre
6436,Iraq
6437,Taiwan
6438,Saint Lucia
6439,Chile
6440,Panama
6441,Georgia
6442,Slovakia
6443,Eritrea
6444,Cote D`ivoire
6445,Mali
6446,Gabon
6447,Tunisia
6448,Azerbaijan
6449,Macau
6450,Oman
6451,Hungary
6452,Djibouti
6453,Ukraine
6454,Ethiopia
6455,Central African Rep
6456,Portugal
6457,Peru
6458,France
6459,Kiribati
6460,Antigua And Barbuda
6461,Benin
6462,Benin
6463,Congo
6464,Zimbabwe
6465,Germany
6466,Mauritius
6467,Sierra Leone
6468,India
6469,Belarus
6470,Puerto Rico
6471,Austria
6472,Solomon Islands
6473,Cambodia
6474,Netherlands
6475,Guam
6476,Qatar
6477,Puerto Rico
6478,Libya
6479,Azerbaijan
6480,Cuba
6481,Andorra
6482,Saint Kitts And Nevis
6483,Switzerland
6484,Cayman Islands
6485,Oman
6486,St Vincent/Grenadines
6487,Eritrea
6488,Saint Lucia
6489,Pakistan
6490,Sudan
6491,Venezuela
6492,China
6493,Kenya
6494,Sudan
6495,Martinique
6496,Paraguay
6497,Hungary
6498,Cambodia
6499,Sierra Leone
6500,Ethiopia
6501,Macau
6502,Zaire
6503,Bermuda
6504,Saudi Arabia
6505,Antigua And Barbuda
6506,Haiti
6507,Tuvalu
6508,Lesotho
6509,Chad
6510,Swaziland
6511,Croatia
6512,Thailand
6513,Afghanistan
6514,Belgium
6515,Ireland
6516,Malawi
6517,Guadeloupe
6518,Lesotho
6519,Tajikistan
6520,Iceland
6521,Switzerland
6522,Kenya
6523,Micronesia
6524,Bahrain
6525,Jamaica
6526,Korea (South)
6527,Aruba
6528,Senegal
6529,Cayman Islands
6530,Grenada
6531,Seychelles
6532,Japan
6533,Greece
6534,Grenada
6535,Qatar
6536,Uzbekistan
6537,Germany
6538,Hungary
6539,Virgin Islands (U.S.)
6540,El Salvador
6541,Liechtenstein
6542,Argentina
6543,Solomon Islands
6544,Israel
6545,Cayman Islands
6546,Switzerland
6547,Costa Rica
6548,Tunisia
6549,Indonesia
6550,Cyprus
6551,Poland
6552,Namibia
6553,Lesotho
6554,Senegal
6555,Zaire
6556,Macau
6557,Brunei Darussalam
6558,Libya
6559,Tanzania
6560,Costa Rica
6561,India
6562,Martinique
6563,Guadeloupe
6564,Estonia
6565,Gambia
6566,Nepal
6567,Estonia
6568,Romania
6569,Cape Verde
6570,Vanuatu
6571,Sudan
6572,Uganda
6573,Mongolia
6574,Oman
6575,Algeria
6576,Aruba
6577,Cameroon
6578,Ireland
6579,Uganda
6580,Nepal
6581,Uzbekistan
6582,Iceland
6583,Liberia
6584,Dominica
6585,Russian Federation
6586,Somalia
6587,Togo
6588,Andorra
6589,Congo
6590,Papua New Guinea
6591,Benin
6592,Albania
6593,Italy
6594,Slovenia
6595,Netherlands Antilles
6596,Honduras
6597,Morocco
6598,Saint Lucia
6599,Argentina
6600,Switzerland
6601,Afghanistan
6602,Guyana
6603,Finland
6604,Madagascar
6605,Haiti
6606,Macedonia
6607,Djibouti
6608,Jamaica
6609,Paraguay
6610,Costa Rica
6611,Pitcairn
6612,Niger
6613,Bhutan
6614,Malawi
6615,France
6616,Australia
6617,Samoa
6618,United Kingdom
6619,Bolivia
6620,Sri Lanka
6621,Tajikistan
6622,Croatia
6623,Dominican Republic
6624,Japan
6625,Malta
6626,Lebanon
6627,Uganda
6628,United Arab Emirates
6629,Barbados
6630,Mexico
6631,Benin
6632,Iceland
6633,Tunisia
6634,Thailand
6635,El Salvador
6636,Mauritius
6637,Aruba
6638,Lebanon
6639,El Salvador
6640,Malawi
6641,El Salvador
6642,Equatorial Guinea
6643,Anguilla
6644,Norway
6645,Afghanistan
6646,Nauru
6647,Anguilla
6648,Andorra
6649,Northern Mariana Islands
6650,Uruguay
6651,Comoros
6652,Namibia
6653,Pakistan
6654,Liberia
6655,Albania
6656,Lesotho
6657,Bermuda
6658,Haiti
6659,El Salvador
6660,Suriname
6661,Nauru
6662,Australia
6663,Russian Federation
6664,China
6665,Central African Rep
6666,Kuwait
6667,Ethiopia
6668,Antarctica
6669,San Marino
6670,Zimbabwe
6671,Antarctica
6672,Monaco
6673,Namibia
6674,Honduras
6675,Guam
6676,Guinea-bissau
6677,Aruba
6678,Burundi
6679,Guyana
6680,Czech Republic
6681,Montserrat
6682,Ghana
6683,Central African Rep
6684,Christmas Island
6685,New Zealand
6686,Turkmenistan
6687,Guinea
6688,Saudi Arabia
6689,Antarctica
6690,Dominica
6691,Chad
6692,Nicaragua
6693,Malaysia
6694,Japan
6695,Albania
6696,Kiribati
6697,New Zealand
6698,Tajikistan
6699,Bahamas
6700,Spain
6701,Zimbabwe
6702,Botswana
6703,Bosnia And Herzegowina
6704,Seychelles
6705,Yemen
6706,Anguilla
6707,Mongolia
6708,Mongolia
6709,Netherlands Antilles
6710,Nauru
6711,Afghanistan
6712,Algeria
6713,Libya
6714,Belize
6715,Guam
6716,Venezuela
6717,Guyana
6718,Denmark
6719,United States
6720,Canada
6721,Tonga
6722,Marshall Islands
6723,Ethiopia
6724,Denmark
6725,Kiribati
6726,Philippines
6727,Tajikistan
6728,Peru
6729,Iraq
6730,Belarus
6731,Sao Tome
6732,Mauritius
6733,Mauritania
6734,Gibraltar
6735,Suriname
6736,Sweden
6737,Mexico
6738,Saudi Arabia
6739,Mauritius
6740,Hong Kong
6741,Iceland
6742,Andorra
6743,Suriname
6744,Honduras
6745,Lesotho
6746,New Caledonia
6747,Tonga
6748,South Africa
6749,Bhutan
6750,Belize
6751,Portugal
6752,Albania
6753,Rwanda
6754,India
6755,Libya
6756,Swaziland
6757,Falkland Islands (Malvinas)
6758,Congo
6759,China
6760,Zaire
6761,Cape Verde
6762,Indonesia
6763,Niger
6764,Italy
6765,Solomon Islands
6766,San Marino
6767,Brunei Darussalam
6768,Bangladesh
6769,Congo
6770,Tunisia
6771,Libya
6772,Latvia
6773,Saudi Arabia
6774,Martinique
6775,Greece
6776,French Guiana
6777,Malawi
6778,Equatorial Guinea
6779,Indonesia
6780,Japan
6781,Sierra Leone
6782,Trinidad And Tobago
6783,Namibia
6784,Eritrea
6785,Sweden
6786,Suriname
6787,Latvia
6788,East Timor
6789,Kyrgyzstan
6790,Guadeloupe
6791,Zimbabwe
6792,St. Helena
6793,Martinique
6794,Indonesia
6795,Suriname
6796,Niue
6797,Comoros
6798,Senegal
6799,Gabon
6800,Viet Nam
6801,St Vincent/Grenadines
6802,Yemen
6803,Chile
6804,Falkland Islands (Malvinas)
6805,Algeria
6806,Saint Lucia
6807,Bulgaria
6808,St.Pierre
6809,Malaysia
6810,Virgin Islands (British)
6811,Puerto Rico
6812,Dominica
6813,Cote D`ivoire
6814,Vanuatu
6815,Panama
6816,Jordan
6817,Brunei Darussalam
6818,Greece
6819,Norway
6820,Mongolia
6821,Singapore
6822,Antigua And Barbuda
6823,Mayotte
6824,Djibouti
6825,French S. Territories
6826,South Africa
6827,Mali
6828,Bosnia And Herzegowina
6829,Chad
6830,Togo
6831,French Polynesia
6832,San Marino
6833,Swaziland
6834,Tanzania
6835,Korea (South)
6836,Virgin Islands (British)
6837,Niger
6838,Jordan
6839,Belarus
6840,St.Pierre
6841,Taiwan
6842,Antigua And Barbuda
6843,Seychelles
6844,Algeria
6845,Bouvet Island
6846,United States
6847,Guam
6848,Namibia
6849,Norway
6850,Lesotho
6851,Malawi
6852,Italy
6853,Djibouti
6854,Jamaica
6855,Netherlands Antilles
6856,Uruguay
6857,New Caledonia
6858,St.Pierre
6859,Poland
6860,Cayman Islands
6861,Macau
6862,Sweden
6863,Hong Kong
6864,Indonesia
6865,Nauru
6866,Senegal
6867,Hong Kong
6868,Venezuela
6869,Croatia
6870,Hong Kong
6871,Kazakhstan
6872,Papua New Guinea
6873,Cambodia
6874,Sao Tome
6875,Mali
6876,Vatican City State
6877,Faroe Islands
6878,Kazakhstan
6879,Slovakia
6880,Antarctica
6881,Thailand
6882,Monaco
6883,Togo
6884,Guatemala
6885,Afghanistan
6886,East Timor
6887,Andorra
6888,Brunei Darussalam
6889,Fiji
6890,Ireland
6891,Christmas Island
6892,Libya
6893,Central African Rep
6894,Tuvalu
6895,Guinea
6896,San Marino
6897,Thailand
6898,Dominican Republic
6899,Laos
6900,Burundi
6901,Lithuania
6902,Kiribati
6903,Palau
6904,Japan
6905,Anguilla
6906,Hungary
6907,China
6908,Ukraine
6909,American Samoa
6910,Mexico
6911,American Samoa
6912,French S. Territories
6913,Cape Verde
6914,Kiribati
6915,Denmark
6916,Liechtenstein
6917,Syrian Arab Republic
6918,Slovakia
6919,Nicaragua
6920,Belarus
6921,Latvia
6922,Belgium
6923,Ecuador
6924,Kazakhstan
6925,Kuwait
6926,Greenland
6927,Tuvalu
6928,Algeria
6929,Slovenia
6930,Libya
6931,Poland
6932,Samoa
6933,Martinique
6934,Gibraltar
6935,Ghana
6936,Myanmar
6937,China
6938,Swaziland
6939,Saint Lucia
6940,Antigua And Barbuda
6941,Korea (North)
6942,Bosnia And Herzegowina
6943,San Marino
6944,Chile
6945,Taiwan
6946,Netherlands
6947,Saudi Arabia
6948,Armenia
6949,Tanzania
6950,Belarus
6951,Tokelau
6952,Austria
6953,Turkmenistan
6954,Korea (South)
6955,Kiribati
6956,Australia
6957,Somalia
6958,Croatia
6959,Taiwan
6960,Saint Kitts And Nevis
6961,Yugoslavia
6962,Sri Lanka
6963,Korea (South)
6964,Guyana
6965,Equatorial Guinea
6966,Japan
6967,Saint Lucia
6968,Yemen
6969,Comoros
6970,Slovakia
6971,Saint Kitts And Nevis
6972,Poland
6973,Saint Lucia
6974,Estonia
6975,Bangladesh
6976,Morocco
6977,Macau
6978,Sao Tome
6979,Uganda
6980,Poland
6981,Cocos Islands
6982,Australia
6983,Colombia
6984,Korea (South)
6985,Bouvet Island
6986,Cocos Islands
6987,Romania
6988,Georgia
6989,Brunei Darussalam
6990,Guatemala
6991,Venezuela
6992,Guam
6993,Kuwait
6994,Saint Lucia
6995,Barbados
6996,Zaire
6997,Faroe Islands
6998,St.Pierre
6999,Qatar
7000,Bahrain
7001,Guinea
7002,Belgium
7003,Netherlands Antilles
7004,Benin
7005,Falkland Islands (Malvinas)
7006,Qatar
7007,Saudi Arabia
7008,Tanzania
7009,Portugal
7010,Montserrat
7011,Seychelles
7012,Gibraltar
7013,Puerto Rico
7014,Mozambique
7015,Cocos Islands
7016,Saint Kitts And Nevis
7017,Gabon
7018,Sao Tome
7019,Grenada
7020,Iran
7021,Pitcairn
7022,Guyana
7023,Argentina
7024,Colombia
7025,St. Helena
7026,Solomon Islands
7027,Ireland
7028,Thailand
7029,Andorra
7030,Cocos Islands
7031,Cambodia
7032,Christmas Island
7033,Czech Republic
7034,Bouvet Island
7035,Luxembourg
7036,Falkland Islands (Malvinas)
7037,Congo
7038,Jordan
7039,Cook Islands
7040,Thailand
7041,Equatorial Guinea
7042,Russian Federation
7043,Colombia
7044,Guinea
7045,Georgia
7046,Andorra
7047,Denmark
7048,Nicaragua
7049,Denmark
7050,Chad
7051,Uganda
7052,Mongolia
7053,Greece
7054,Nauru
7055,Lesotho
7056,Netherlands
7057,Argentina
7058,Taiwan
7059,Tajikistan
7060,Tunisia
7061,Aruba
7062,Finland
7063,Iraq
7064,China
7065,Mauritius
7066,Viet Nam
7067,Burkina Faso
7068,French Guiana
7069,Nauru
7070,Malta
7071,Philippines
7072,China
7073,Cambodia
7074,Viet Nam
7075,Aruba
7076,Denmark
7077,New Caledonia
7078,Hungary
7079,Portugal
7080,Paraguay
7081,Gambia
7082,Vatican City State
7083,French Polynesia
7084,Hungary
7085,Guinea-bissau
7086,Sao Tome
7087,Saint Lucia
7088,Vatican City State
7089,Paraguay
7090,Kiribati
7091,Afghanistan
7092,Belarus
7093,Ukraine
7094,Thailand
7095,Andorra
7096,Fiji
7097,Papua New Guinea
7098,Norway
7099,St Vincent/Grenadines
7100,Viet Nam
7101,Macau
7102,Djibouti
7103,Falkland Islands (Malvinas)
7104,Tunisia
7105,Cocos Islands
7106,Tuvalu
7107,Nicaragua
7108,Korea (South)
7109,Yemen
7110,French Polynesia
7111,French Polynesia
7112,Guatemala
7113,Latvia
7114,Haiti
7115,United Arab Emirates
7116,Antigua And Barbuda
7117,Sierra Leone
7118,Syrian Arab Republic
7119,Japan
7120,Samoa
7121,Guatemala
7122,Togo
7123,Guinea
7124,Norfolk Island
7125,Northern Mariana Islands
7126,Netherlands Antilles
7127,Zaire
7128,Italy
7129,Italy
7130,Mexico
7131,Latvia
7132,Samoa
7133,Guam
7134,Eritrea
7135,Tokelau
7136,Bahrain
7137,Uganda
7138,Laos
7139,Mozambique
7140,Antigua And Barbuda
7141,Cambodia
7142,Oman
7143,Tunisia
7144,Belarus
7145,Taiwan
7146,Chad
7147,Costa Rica
7148,Pakistan
7149,Cyprus
7150,Malaysia
7151,Congo
7152,Mauritius
7153,Cambodia
7154,Latvia
7155,Colombia
7156,Moldova
7157,Cyprus
7158,Korea (South)
7159,Turkey
7160,Denmark
